account_id,customer_id,account_type,account_number,routing_number,balance,credit_limit,interest_rate,status,opened_date
b0fca7cc-b321-4487-8023-143dc2da7f51,1faa7337-84b4-4e20-9b6e-56b056115053,Loan,4726514242349768021,019012128,95651.07,,21.71,Active,2023-08-12 00:29:37.989667
aaaa8d55-7af8-4a1d-ae89-445bcbe3592e,362eee84-c4f0-458b-ac12-bafba4fe882c,Investment,6570025321355160,123385903,75985.27,,,Active,2023-06-10 21:32:03.889077
9c6957d0-2ba4-4448-9653-8e1d58acb91b,6ae359eb-31f4-4056-80c3-502843086511,Loan,377666851339310,113388062,,,3.08,Suspended,2023-09-25 23:13:49.555248
ae39af08-0c51-44ac-ac29-55fd0090f403,14054fe3-e0ea-4cb1-8173-94b3412ca7b5,Savings,4440497044225330,071955346,98857.84,,10.18,Closed,2025-02-14 06:02:40.040357
4bce3769-4edb-4f3b-b39e-bd991739e05d,c2169918-d5b0-4020-90f2-7d7161f35537,Loan,2254107170047221,096339950,11506.21,,6.35,Closed,2016-01-06 09:51:20.853263
b69d848d-f34c-44ea-982e-6d70e9882c27,622f5c50-ca3c-4338-9df8-f2e98037fc25,Savings,213145004362543,035632252,92709.79,,12.94,Inactive,2024-11-05 07:34:14.819326
60c4b275-903b-4624-88b0-57c7e32047b2,7f1aa3d6-91ed-475f-bef8-cf075e77d5f4,Savings,4528055755017,127414074,-41036.11,,8.29,Suspended,2019-09-10 14:11:37.433103
22207c5d-898b-4f82-8541-b638ea7f8a05,17e93dbd-4c57-4dee-8c70-98211fcfe0c6,Mortgage,4324542721801662,096692480,45117.57,,10.88,Suspended,2020-09-01 15:18:10.176431
eeddb6e1-1901-436e-a088-9691da85e7bd,ce218d7a-6b7d-4b58-ac50-22d5bcd74b8d,Credit Card,4931265840189170732,104865316,58569.2,5423.5,15.22,Closed,2025-01-23 19:48:03.556529
cde34308-ab90-4d0e-a981-4aa21bd8209b,fc5333a8-8cd3-46f5-9cf3-c357e2e77c12,Investment,4656754408072933,079624527,23729.5,,,Suspended,2022-02-14 11:31:30.068260
4685922a-57e2-42a0-b8ad-c3ea2b8bbe9b,08a66187-06b3-4716-bb93-357a97870e46,Investment,4460833817879,102387171,85410.89,,,Closed,2024-03-07 16:55:08.836407
296045c9-1404-408e-bb84-8e94c2046cf7,55c27309-8caa-4d8f-874c-4f4b24521d50,Credit Card,375298712904421,069750786,67017.49,21856.96,13.88,Inactive,2016-11-21 00:09:42.562468
b7733ac4-b444-4ca0-8fa2-5c4cd036d126,3412a65c-1ebb-4f1e-948d-f7b7c8f8dd2e,Loan,4172846315180109137,052466692,50272.6,,22.44,Inactive,2022-07-19 18:55:00.506232
843b52b7-ca93-4fd4-b4b1-9d3bc89e3795,185d71b9-d9f8-4d51-9591-9b69a91bf769,Mortgage,213124834970783,077237165,-18760.66,,19.32,Active,2023-09-02 06:57:10.954388
790e6cad-1830-4f21-9dfa-21bb2cb520f6,649731db-ac82-4311-ad26-b45a7def63b8,Investment,6538535618367646,069296813,42630.53,,,Closed,2017-12-21 03:33:47.798730
55d241c9-3a36-4390-9eff-c41858694d76,5f871213-cd77-4230-aec6-dfb503c1b875,Checking,36324586332282,021861749,89885.54,,,Closed,2015-10-01 21:53:19.601645
9148e713-0368-4802-bfc8-884161c773c5,30302ce5-3b82-4e93-b08a-9c05a811c5ad,Credit Card,3599219241201141,046402879,-13743.86,14260.5,0.75,Suspended,2021-07-11 14:00:32.166918
b371ce73-9694-42e1-af43-83f0791114e3,1215ec57-9da2-4f6b-8f96-b2ad4b89b13e,Savings,3562625470019710,013472586,-2094.12,,9.77,Closed,2024-04-30 02:38:58.548830
b6c236f2-36f6-4bde-9ba9-2c3221336d10,c441a846-ed0f-4860-91cd-68ae4c62531b,Loan,3523026335658602,100743173,-21328.91,,9.11,Active,2015-10-25 16:54:35.580732
a3df27e4-21d6-4ad2-a35e-6d41bf4ee4d6,bb0065aa-a847-47e3-be72-a6fa21c32c6a,Credit Card,4740466282462621,113141458,21429.84,25684.86,18.88,Closed,2018-03-23 06:38:43.144266
42362e46-18ed-4d98-bb91-c819efaccc44,b9b207ef-bd25-4b2a-8b47-8df07fd92d8f,Mortgage,,121833033,39346.44,,8.12,Active,2017-05-03 03:35:05.732671
98ff3140-698c-4eb0-8a36-efb4f839733d,6772a559-5798-475b-b226-9532ae4f0a96,Invalid_Type,,111093058,-13860.94,,10.47,Inactive,2026-08-12 21:00:55.567665
8f534851-86ab-4189-b81e-4c80ddff89c9,a663b8c7-6ecf-4b8a-901a-2f06af112988,Mortgage,3569170405114784,091490111,17650.63,,9.47,Inactive,2024-03-17 19:46:45.726043
40a368f9-aef8-4d0a-81ab-78bb93af7ef1,b8f5aa92-5b3f-4642-a55a-1d27a7430d2e,Savings,4403563221088158,039715544,,,24.72,Suspended,2017-11-29 07:43:11.137658
15cf6432-7a98-4986-89fd-cb4340fbca99,d556934d-8244-46bf-96e7-781bd4f010e2,Checking,180084366500383,041855337,36910.43,,,Active,2024-06-02 16:52:10.591049
57536b18-1818-4b93-9324-ec63a403b2c7,71c9d6ad-93b9-4383-8145-886d7522ae64,Checking,4220101177031228,094611900,40307.12,,,Active,2016-05-19 17:28:09.745913
58af1f15-dd2f-47d1-8159-11ae8677e2c0,a7d8506d-ed41-4539-bca8-12e55471ca1b,Mortgage,4588332556227345,064970260,-5725.25,,18.25,Active,2025-07-06 17:37:08.740123
6f37024e-c27c-4dc9-8e52-3c3045ae333d,865c103b-2dcf-4f5f-bea5-938030d7969c,Credit Card,5429390623053888,128174795,-39013.7,1656.73,7.32,Suspended,2022-12-26 23:10:01.470464
c4499a73-4b14-4921-8b75-918ba0e223d1,d05352ac-6ff8-4246-aa5d-19950e7260c5,Investment,4402914750663849,034768994,94991.92,,,Suspended,2021-04-07 08:56:50.346242
b8a26b67-19a7-4a69-8168-883169eafa8b,a49e6c51-3e31-464b-882a-38c4f82a85e3,Checking,378352696523744,053613075,-27493.99,,,Active,2018-12-04 16:51:45.954177
e52dde00-eb2f-4426-a3b6-f6bbe4b0b368,7dd7cb17-b663-4fba-8a3e-4791d99db052,Savings,213113707168096,080420710,-46559.27,,6.92,Suspended,2024-08-20 23:38:07.921335
41247557-e361-4bc0-975e-61edbb1bbfc6,16ff060a-39eb-4f1b-87ec-8907594e6b9a,Savings,503819637946,113688704,83245.11,,8.92,Active,2019-10-08 14:57:13.688492
a218fd0b-ac15-4acb-934d-b69f5c8685a2,13117380-6a44-4e98-b52f-d4b0171a7516,Investment,4625996757577834,027911567,21319.29,,,Active,2019-04-14 05:26:32.478151
5bf0b7ee-528e-4926-9239-ff5704871fe0,2a0fd54f-cb24-4f86-aa05-53b332b7eb1b,Mortgage,501880140410,027638060,,,13.92,Suspended,2018-04-10 12:05:28.785492
de6e5d47-073a-4219-89bd-2565806148f3,21049fee-6094-4971-969d-c92ef79507cb,Mortgage,4779198593470377848,096431133,496.5,,2.51,Closed,2023-07-05 00:59:33.014829
4ccd2919-7f51-4d94-b781-7a83a6a12ba9,03e4efad-fcad-4270-85d9-30660357110a,Credit Card,4133069861335500,047172865,59121.82,46578.0,16.02,Closed,2017-02-04 21:44:42.061329
aeb5bb66-bb7d-465b-9502-42324a84e231,1ad00e5e-a1e7-45e3-a401-f354e81c34ea,Investment,676266297115,115840935,97049.8,,,Inactive,2020-07-30 15:08:26.045912
4e2ea3f5-d9ef-49f5-9313-b28ea6efb311,a0b02509-c078-4f90-8c33-e9b525056cd5,Savings,4107972333401039829,095899585,31945.47,,16.6,Inactive,2025-05-07 05:30:42.195276
1162670a-8a84-4a7b-9198-25aabb1470f0,b9bc611b-d50b-4bc1-af1f-dc144a1b40ce,Loan,4728414762544,096545430,1834.87,,3.64,Suspended,2025-06-14 09:24:06.576966
74e519e4-8abc-46b4-9370-6765f9f0dc67,cbad172c-1e90-415a-8adc-3c79eeb619f1,Loan,346749224307459,026124960,-30021.48,,17.1,Active,2019-10-30 13:08:27.729653
aec29d4b-b4f2-4a2a-978d-afe2af6b6bc7,3081de48-efcc-4145-85c6-2d6a163065ca,Checking,,036756629,64980.7,,,Closed,2025-09-30 15:14:01.017511
1dac2ecb-7d4b-4c1c-b353-d50665a60e03,f98432ca-c767-4cd5-a20b-df7c1eacd319,Investment,,028828714,-41836.0,,,Closed,2020-10-20 22:29:28.356925
dcce6832-4489-4721-9eaa-5c769edbb4fc,29597004-8346-4a3e-ae95-d56f41976f81,Credit Card,4114056079571452103,109884392,,24297.82,18.08,Inactive,2023-11-20 08:22:00.433371
bb2040e0-d7f5-4052-a0d3-4fba97a44297,d7582b15-bf75-4b6a-bbf2-8f3c82e0a933,Mortgage,4813841165010431464,015235239,-16157.56,,14.64,Inactive,2018-01-03 04:21:02.284319
d79cdd3d-91cf-4986-b1f6-72e22d27fbba,1f5c79a2-15cf-4d5d-8181-1d93741b035f,Invalid_Type,3558401939245098,030485158,10310.74,,20.67,Active,2022-12-04 06:05:05.125009
94a2c8b9-1475-4b12-9e94-6abd6f9934d9,74e63486-5e2b-43ad-8be7-ac1573314cfa,Investment,3536166051062152,126864780,47964.06,,,,2021-04-23 06:37:14.797000
7221aff0-dcb0-4de0-a63c-4b34059dad0a,6598613c-3414-439e-9959-93167708c5f3,Checking,36114991440600,042471448,42201.85,,,Inactive,2015-11-13 07:05:39.850741
eaf45f60-eb51-4086-b8db-53f7fa14ca3a,85026a0e-347e-48cb-afb0-74bc04c1b0c1,Mortgage,3544436578462767,027846593,60417.65,,2.26,Suspended,2021-09-18 10:19:47.238590
d4c86e33-de11-4af4-a1d0-0360babe416c,036fd4a6-1ca1-43ad-b88c-07e8d85b04bd,Mortgage,30252103721065,043128444,27698.73,,13.86,Inactive,2019-07-25 21:14:15.871965
da88a60e-eb4a-4955-b017-42c49d5646d6,7f59ffda-a8a6-437c-87e0-a41113e7e02b,Credit Card,4564402649243894,061573220,-31035.32,10665.48,5.0,Suspended,2018-04-01 20:33:19.126463
8d86d8f3-96d0-43e6-b501-7e99c41b84ce,3e266969-380e-4d0c-944b-b3e831aa58e1,Credit Card,379702033068937,057117593,58554.39,18599.14,14.46,Inactive,2022-04-05 14:43:57.988776
5075e685-b59a-47de-ac4e-348797cf897e,625e37a8-fd0a-4f93-9b2e-8933283740c5,Mortgage,4063160171169008330,088545147,68600.2,,9.25,Suspended,2016-05-22 21:51:11.585336
445aedda-5ea7-45e2-9a39-944b0ccac263,5ebac549-b26d-4b4f-b400-248c68224161,Mortgage,4557009556445,031246707,-34147.43,,23.06,Suspended,2026-01-20 14:41:54.671082
bc59f04a-aec1-44bd-b7fd-4288d35430a6,4bf1444b-13f8-4364-b595-384d62866227,Savings,3549230511756434,022979960,-9700.16,,13.8,Inactive,2018-12-15 07:47:24.216300
019bb87e-dec4-40fe-b1e6-af6fdd816fd9,6869b4d3-1f7e-4697-8f8c-87901c0fc559,Savings,6512458896747548,125642699,58411.22,,13.14,Suspended,2016-03-18 01:00:27.363924
21aefc43-d73f-4589-afbc-2b30a521ed35,643cbf80-23d4-4075-a8fa-9e0dd6f5563e,Mortgage,,073040275,75144.82,,15.42,Suspended,2016-02-25 02:36:23.844973
f41269df-5240-4837-8cb7-d1a6be428d7a,8293efef-ef33-494e-aad5-747429f51ba3,Credit Card,4462326620316978,077576923,191.99,33234.65,14.69,Suspended,2019-06-03 00:22:54.083717
ce65e9fd-29db-45a3-aad2-b30109cbc297,39454c13-77d6-4824-9c4c-4e196788b553,Loan,6583998143777339,112111528,26629.08,,18.55,Active,2015-09-22 18:56:21.584321
b8eb8975-b7b5-4128-88d7-3ab49293a90f,cb521a6d-c5d1-475b-ae48-72a41459a1a5,Loan,30250430629480,120177389,48288.78,,9.05,Inactive,2024-12-18 01:34:28.209558
bc546fa2-4e35-4c37-87ac-7116e6244b26,c8460722-c15b-4843-b9a7-fde482c98e20,Investment,213173229561806,020466488,91399.68,,,Active,2018-09-30 22:51:48.338671
b48cfa2d-787e-4c39-aafd-d691d92fbcc6,d501f458-41ae-44a3-b113-3e9a1af45b28,Mortgage,4732431887060,061908691,12649.14,,18.53,Active,2016-09-08 14:54:15.347029
6ce54726-5c8d-482d-9ea3-06fd1f210b55,83045805-fd47-4e80-9504-c6c408d67a57,Investment,567379779125,091136598,97842.05,,,Suspended,2020-04-16 16:38:58.458420
67094d1b-0a73-4602-b106-a54d62b10ca8,cd7cd0f1-c11d-4f71-a1b8-02a6a04d4cc8,Mortgage,4315372347895725870,042143161,-8820.6,,9.27,Active,2022-05-13 21:10:29.668028
4b8401a8-770e-439e-800b-9501361a68ad,ff76384d-2d71-4a61-8bc9-357b53d37530,Savings,675932709529,020436308,83958.75,,20.59,Closed,2019-10-11 06:20:54.555090
f35452c8-3443-4ec7-be25-82ac8a3d20f1,412ea33c-00cc-420f-981f-7f78a1553014,Loan,4579294794419333010,,-47722.9,,16.97,Suspended,2025-09-28 02:07:47.263394
54d2f24f-79b0-440c-b0c1-debc54052429,1af2202e-cab5-4199-9964-e89e2cfdbe90,Checking,3528710216125162,014413175,21226.56,,,Active,2020-09-28 06:51:32.839586
585d2329-1cde-4e7f-b956-1e222ad22b7f,f1d57144-3952-4072-a922-623b829f1b19,Savings,4291556935286275843,022455523,93318.83,,23.08,Suspended,2017-11-13 04:00:28.829436
5d0a5318-0669-471c-abf2-7b88327c9698,850d6909-6f38-4c42-b9f0-7d1b68e8a876,Loan,4091336157898644,026679936,38255.25,,15.99,Active,2023-03-28 06:03:21.615772
e6321794-3913-4099-8362-5b30f069d307,4e6b5b62-3d2f-4133-8353-f6c65469511e,Credit Card,4801327825254790,045611276,,24940.03,6.64,Active,2019-10-29 03:33:33.292714
81abf344-9cde-43c7-9b07-9dcfc8ffe7f7,133588a7-c443-4833-8ada-3f4e08e7c250,Checking,4657685841167170,038394953,76800.41,,,Closed,2020-07-12 09:02:26.100166
695ff407-d0ee-48ef-981f-ee59c545ee00,cfc57989-1838-4385-b627-8e610e2edc60,Checking,213139864547855,,99866.96,,,Suspended,2018-08-22 14:26:49.944543
bc03f5ba-3b82-49f5-97b8-a56e69be344b,f2e64d9d-e7ad-4953-9963-24a965954b0c,Checking,6574507475212244,042487856,-13822.35,,,Suspended,2018-10-28 01:00:40.601108
b090797f-c6c3-4049-b42d-b631a4b5bf49,b5ab6d53-5633-4f8e-a375-ce7ee8c434eb,Checking,371764350089852,100108983,-32662.15,,,Closed,2018-09-26 02:58:39.066298
a9a88be3-44aa-4442-9687-af2c19539114,0585e630-d564-47b8-a9dd-34bbc2c4bc07,Credit Card,4939325514015105,059089137,86136.76,11952.98,1.8,Active,2017-01-20 14:46:21.268095
b13bd4d0-f6e4-4d71-9c9a-5cf92e589eb5,49de07e6-f6d8-4ebe-8ed2-46d35c86ecce,Checking,3588895952859467,086179625,34093.73,,,Inactive,2017-01-04 15:10:29.044810
2fb29f06-4610-4145-a99a-9b799eb140ab,3fd36f08-fec2-48f2-9d63-718733a08f2d,Loan,4938873801357081191,107534628,,,10.12,Closed,2023-04-24 03:12:19.941206
58b53a94-1c85-4e2b-bff9-6fb91fa646fe,a042bb34-fbe1-41b8-907e-61101af31280,Investment,2714736133547812,053893235,76413.55,,,Closed,2022-10-08 14:44:27.615655
9c18d87c-8e84-4f62-81dd-f0779c7a56e6,2c594f75-b114-433a-9e6f-c036bddfbcee,Investment,36737436991504,042944467,18729.42,,,Suspended,2024-10-25 15:09:24.759445
675087c3-584d-4745-90dd-48f5ce8a9f13,bf4960c5-8a38-42ad-9587-ce39e391348d,Investment,4153214751540,065646276,6833.31,,,Closed,2020-06-06 09:14:54.405796
c7a9be8e-2f1c-482c-81f5-58d63c5e9511,a2fec465-6725-4fb1-a304-b24e1d9ee89b,Checking,4745031449153698,043444322,-6717.01,,,Active,2021-06-04 10:28:54.883014
db3a5a47-f5e3-4d47-8a51-1b3ec59f7f76,c10d3760-45ef-4bb3-972a-02139f7ef338,Savings,4931131260845352461,088883663,,,19.22,Inactive,2019-11-01 07:44:28.129588
a340d3b6-9b4e-4539-933b-a2001094b9c8,ae132369-6d1f-4f70-991e-4e1d75aaef98,Checking,6569387712306829,100458387,-15381.42,,,Closed,2023-10-10 12:11:26.835244
7d756771-64cd-4ab1-855b-0d6822ba49b0,2db85dc1-06f7-462c-9849-608238a76724,Savings,4524966056144948311,117073962,31654.56,,6.79,Active,2016-04-04 03:42:31.626650
f4e01e91-0fa5-4867-abf4-5a47ca44772e,d471d993-a93f-4dfc-9d3d-b434d66bcf30,Checking,3585693608478193,050959499,51930.54,,,Inactive,2022-09-30 21:36:43.254399
2e997c65-1609-40a8-863b-9fc832f0ed92,ffcbe67f-97a7-4e01-9ce9-9fb5c58c2c23,Mortgage,180077891894834,041173190,81926.64,,3.64,Suspended,2019-09-12 03:37:14.932550
930dcb99-8878-4fdf-b7b8-f4a5c0b1a48f,52ee1ddc-8813-4a90-9a79-1f72e94eabe8,Savings,213136109891338,071976587,46084.36,,0.97,Suspended,2020-12-29 11:17:01.468038
502004dd-6f7d-4a28-9257-b8ca860c89a5,e99fdae4-0557-4938-b0fe-a3f3f813de73,Savings,4220775677213426,,-41921.72,,17.29,Inactive,2025-02-16 13:46:37.888556
b3db129e-0823-4835-8530-2532757c2262,d1b3cba0-3aec-449f-abe2-b51727d477dc,Mortgage,4215480667874512,011898531,-4926.43,,13.0,Active,2023-06-14 01:16:37.247369
dfca0dbd-dc6c-4cf9-8efa-2ae08dfd19ba,d0577eac-2f71-44c6-9a83-fc4556443590,Mortgage,3564770054185004,085672369,66878.1,,23.83,Suspended,2018-03-15 11:14:14.973542
7a82a67c-a67b-45a3-900a-72d9c30b93b4,6482b044-07bf-4588-8ca3-6f28d3820f2c,Credit Card,36580518980544,084607843,-46357.98,9064.74,17.8,Active,2023-01-03 09:21:02.329982
4743b6a7-9a1d-4518-89f6-61f2b74d0903,9e111297-c63f-4648-842b-554594cff312,Loan,572127095196,040938161,-5309.77,,13.68,Suspended,2025-07-08 17:10:12.725095
cf98d3fc-6b3e-45d8-bc78-958ee89ba040,c9880dd4-ed3f-4bff-a04d-c5f0250b6397,Loan,6538135815131513,129379243,-35287.72,,24.14,Closed,2021-05-27 06:49:41.184966
296ff399-2723-46b8-8094-d94bce8b04d2,ee247ad3-2f21-4279-90ab-600125baec7f,Mortgage,060454341896,068141574,-13473.49,,1.0,Inactive,2015-12-21 00:04:02.380005
c2c757e3-edc3-4b15-8012-b926d513ed5e,4c75c3a1-4e63-4190-8f71-c40e19360d36,Mortgage,4236483791790,037928809,29334.86,,1.07,Active,2020-12-26 06:47:29.148714
a78b5029-5ee3-4ad2-abfa-2019cfdabc78,efa572f3-6a5e-44b1-9ab4-2c24c7ca551f,Savings,4779490372758956135,023472686,57994.26,,22.34,Suspended,2021-05-28 09:53:55.093498
635bc1af-e3dc-4c76-bae2-6120397d683e,6bffdd9a-b269-43f2-98b9-bef9652ec318,Savings,2225276738840520,063178513,1880.03,,16.18,Suspended,2018-11-24 18:35:57.580935
07f1807a-1049-4329-a284-69422571a855,05f5b002-87ae-471b-8f62-df9506af14ce,Savings,349324324526049,022539559,39993.63,,15.29,Active,2018-10-19 20:33:04.661669
d4932297-99c1-4e05-9252-6d54aaa63a88,ad5ca7ff-000e-4b3f-bd7b-698227a0e7a6,Credit Card,4295173219280,027387706,67835.04,40059.46,10.48,Inactive,2016-05-12 01:18:44.756388
01bea0ce-a2f8-4fe8-9c3b-54361f954bf2,f9de2d08-989b-49d5-a183-7a7d19130a4a,Invalid_Type,5496673237751676,104147380,-43575.28,43869.05,3.62,Inactive,2021-06-20 07:49:07.959503
6e2fc433-65a3-46b0-b583-95f2c29133dc,de5a1a61-7c9a-4957-aa7e-806dfcae05ba,Credit Card,5131153310939531,036944208,-7494.6,23226.53,18.0,Suspended,2022-08-01 20:24:16.749402
7e3e558b-7e09-4bff-9e59-e6db473f9aec,def52cc1-3b08-49db-a8ea-caa6ea9d0b47,Loan,373085473862779,078952931,-19093.47,,14.63,,2022-09-27 09:16:29.915826
0de286ae-c94a-4552-a43d-63379369e042,08ca5505-4f21-4c30-b0c4-6633b9f4b913,Credit Card,370773374371221,129287047,-12320.68,26674.92,16.97,Suspended,2023-11-03 22:55:28.002700
c59a6761-5342-4885-99b9-4c89cd3fca10,643cbf80-23d4-4075-a8fa-9e0dd6f5563e,Mortgage,4169565886535922,087230314,58853.01,,2.66,Closed,2016-10-18 07:03:29.583311
cbb3c60d-8a86-44ae-a4ff-2a2e4d1a7bd9,1122bdf5-128a-4750-a2f6-94cfb6368e93,Mortgage,4321750184406,060467641,84907.62,,12.81,Active,2023-04-18 03:57:07.248632
618099f5-9c7b-4238-915d-8d7506368b3c,c1ad41fe-2612-4cc4-8800-8356ef7726e2,Credit Card,5370148262024282,060447331,76555.61,30669.9,12.7,Closed,2022-03-03 16:00:31.942376
794201b2-c5c0-489c-9ccb-09776903529d,516f3e7e-e7c0-4a34-b6fc-d9a485c24127,Mortgage,4385352128751752514,086078098,-18518.72,,7.2,Active,2023-08-23 03:40:39.242674
93eb2dc2-51cf-43f3-a4a3-9fd7b337c97e,52a94140-c4ca-4317-a4f5-1041546ac0ba,Savings,4635385272730748,120533525,10319.7,,12.64,Suspended,2025-08-31 03:20:28.105438
942ffc7c-7a3f-4549-b827-b991f11e2044,7a0cec77-6226-47c2-88c3-bdc0ab8971aa,Credit Card,2704691728179905,033379850,47517.85,26802.31,5.43,Inactive,2019-05-09 15:11:59.608761
734f3b30-0407-400f-b6c8-c5874bd8acf6,be02851c-4997-4f52-a011-ebd9466508e0,Credit Card,5487804284933930,102574955,85670.55,48591.8,14.25,,2017-05-28 21:54:52.109863
712ab85e-6f33-4b9c-9ba2-8efeba270566,961532ca-cc49-4e6e-a66c-4db359cd3a0d,Mortgage,3595853004565195,025741373,-8653.6,,24.18,Active,2016-11-23 07:48:19.146159
691e6141-b8fb-49c1-b0ed-013ba67a0872,15e25ff8-fcfe-4162-96f3-2479b6687ee4,Savings,3554801354690161,084626170,-33490.88,,9.99,Inactive,2019-12-22 17:46:45.534966
f8c416e7-2d58-48d7-b281-a913b2f93279,1f1f9777-ab0d-4925-a4d7-e5ce120b5060,Credit Card,630442722942,078821910,,6292.56,6.0,Suspended,2015-11-10 15:51:58.740457
8c70c306-5d9c-4842-97ee-a691bc2cee29,65acb1a9-8b28-4ab4-857b-ab345678b02b,Mortgage,4750131234425,035085825,5743.55,,3.94,Closed,2025-05-15 23:23:33.822404
13418f5b-2e35-4556-ac5a-26a9a98834f3,4ed55d72-aebd-42e6-922b-67285977dbf7,Credit Card,4706748219821314,070493922,41803.77,23044.8,2.93,Active,2016-06-01 02:13:44.738270
7636d1a6-ecbc-485c-b2a2-31e071d3d5d2,e94a74e1-d706-4fdc-8466-12e9ef25b3af,Loan,4981098641552997240,070320574,42688.83,,1.06,Closed,2025-04-04 05:38:38.582330
9534db74-75d3-486f-b75a-df24c38df1c1,c7e1e82c-a8eb-479a-b683-a6ee4c8aae54,Credit Card,4589136014977139,067354809,59405.64,47063.89,19.21,Closed,2017-10-29 11:32:39.716897
1946340c-3de3-4352-a203-cb74fe7e9270,299fc1d1-7211-4090-b9ed-9437402e3ea7,Investment,213124944370320,109195913,,,,Closed,2023-11-26 02:16:50.637882
16479bfd-7c2d-4689-8aad-6850fb58dbc6,7b7ad2b8-de92-49a0-b4b5-12394019777c,Checking,3583771505499793,039264707,-46725.95,,,Suspended,2019-09-18 05:31:30.516438
afdb7d74-dea9-449f-98e7-1c43b59e74c3,9d8b77c1-d7e1-44d7-a537-28a3ebe0830b,Mortgage,4316666125822808,074269592,46284.34,,17.59,Inactive,2022-12-09 08:14:43.111684
50314876-eea9-47fe-8df9-54a11884f26f,9262aa9c-c9d6-422d-9ab5-9be3872c1ad2,Savings,566281383026,037624268,34332.53,,16.25,Inactive,2019-11-10 18:09:19.126151
eda45a74-400a-4487-a238-f45532b59fdb,ac380623-de80-4d5f-8501-1dbbe59b7261,Investment,30124492523032,103433820,-40509.73,,,Closed,2023-01-04 18:44:02.701127
521153ce-a39e-46ef-9e86-9afb4ef3d511,1599bd9d-f815-4227-83c9-2f46b05b5e5f,Loan,4430660219972356,061493054,31633.82,,19.43,Inactive,2022-03-15 08:57:51.262689
3c14aa20-bc06-475e-8c48-8f0dcd3e0b1a,4e6b5b62-3d2f-4133-8353-f6c65469511e,Investment,30496851186225,027887918,27706.54,,,Inactive,2021-05-07 00:03:28.962897
6590b95a-cf98-45f1-8d6b-ac24d42a2d63,7a7a98f2-0150-473a-89b2-bac0758c60c9,Loan,4815196338393024083,078505249,27284.51,,15.62,Closed,2016-06-18 03:24:30.237541
d9ee7a07-fc72-48a7-b6cc-6ae06f562662,66515580-df70-40b0-8b2c-b5c0b5c9b9c9,Investment,4730644794059992,118693273,30925.26,,,Closed,2019-02-28 16:42:42.301657
e78adfbe-135a-4e43-a1a6-1d40927b06b7,4b9d2608-f12c-46f7-990e-e5aa19392da3,Invalid_Type,30121368737522,111763809,25563.94,,13.4,Inactive,2023-12-01 15:21:15.627956
7bdd3960-3334-4293-9cdc-05b43f2e94d4,3dadff72-3c9f-4440-912c-987f25fade3a,Investment,4516152425259887061,042402938,,,,Closed,2018-10-09 12:16:32.809212
c6d761a3-7104-4dc0-9685-82cc864fda27,a2b81c22-6ba4-4db9-b83a-70232cde1736,Credit Card,2251919631436576,086791809,39501.8,3497.27,22.74,Active,2021-01-15 20:36:57.747594
1119764d-fbc1-4e2c-bac0-3d8f9eadb861,3b0012c2-4563-4a1e-adcc-f05ec48b9187,Investment,3584247974635414,102905728,41055.74,,,Active,2023-11-15 19:10:45.098494
95f2839a-c0e9-49e5-8310-c9f6e1a3dfe6,3d88c8d6-7a9d-4406-919c-d5d4ba24e9be,Savings,5368992181504153,028795818,-15797.0,,19.66,Suspended,2018-10-29 04:47:23.738417
0afbf514-70cf-4c0b-aff8-6f59f4d71e99,3761a261-0345-490e-9ee3-7550b235129c,Mortgage,3500207171320740,075683779,46851.72,,22.16,Inactive,2024-04-28 14:14:43.516270
7502ef42-0129-4cb7-98d1-b74086360a05,2fea762e-b07f-4360-9003-90847ffaa7ed,Savings,4991660568198828561,038062007,-47603.9,,15.56,Suspended,2020-04-15 00:14:42.357923
84d69357-460c-4184-a595-1bb5c7e5d958,780a8eb4-aede-4bb8-8830-0a4602d2ed20,Loan,3519727753221866,033611495,2537.37,,1.2,Suspended,2021-03-07 23:38:05.783826
d2d27506-947b-480f-b51c-5b6d7b82fac4,e625dc41-1520-4d9d-8be2-c406f9ac8a30,Loan,501835883585,109356370,57021.51,,4.7,Active,2016-09-05 13:20:21.162755
b7651690-4298-41e0-8437-2ef5feb1ed1f,4326224e-3909-4c6e-b1f6-98464fea0c0b,Invalid_Type,5498700767200614,126870978,90183.59,,11.45,Suspended,2020-01-31 18:07:42.606067
a83c39c4-4af5-4f33-9221-bac00b906271,de0a8a4d-5554-41b0-94bb-4b3343db4739,Checking,4722903026843443019,039643946,-44200.71,,,Closed,2020-11-29 23:23:19.179804
3fd21f27-a17e-4846-aa55-60d796a84e31,a9e66f6a-9c04-4402-9da4-ad5e022f7f07,Investment,3587552514619241,053240228,56238.96,,,,2023-04-13 18:02:41.117708
ccb1ecb3-c1b1-47e0-bba4-071c18e10eee,20693503-c5a0-4be5-9d0e-d4869e2a9223,Credit Card,30391783137323,045785018,12477.81,32752.66,13.72,Closed,2024-11-08 07:32:43.746083
89544716-ed13-4865-9d0e-897d6c3f11bf,7d0621db-6871-439c-93e9-49fdf3f4b381,Loan,180020100538396,038200128,97670.09,,16.76,Inactive,2020-04-14 17:39:32.881531
c58dcaab-c15d-402b-83b8-066e4aeb8769,90d55f51-9265-4755-85cd-4a13c4ddace1,Savings,3568619467117326,035230036,-13297.8,,19.0,Active,2024-08-30 01:06:14.245708
