customer_id,first_name,last_name,email,phone,ssn,date_of_birth,address,city,state,zip_code,country,annual_income,employment_status,credit_score,credit_range,created_date
93a5de62-36c7-4db2-8eeb-01bebf5f0682,Cassandra,Roberts,cliffordgrant@example.org,(809) 215-2725,ZZ 67 40 89 T,1955-06-02,"7698 Christopher Skyway Apt. 562, New Javierville, WA 02409",West Travis,,53379,Saint Barthelemy,107270.2,Retired,491,Poor,2024-05-08 01:47:52.891378
56d7aed4-e6c2-4b0b-8516-caabf1b43b7a,Jennifer,Brown,christine91@example.com,(876)216-6296x5863,ZZ368732T,1983-08-29,"Flat 08b, Flynn brook, Mooremouth, W18 4EB",South Perryside,South Australia,32069,Zimbabwe,56170.13,Retired,569,Poor,2024-06-15 20:51:36.476355
e7c83dd7-d8bc-4493-9e77-2d8eaac31950,Ryan,Harrison,ismith@example.net,6493-7590,488 025 560,1945-08-08,"64 Wilson Cutting, North Malikton, NSW, 0885",Kentborough,Ohio,37561,Libyan Arab Jamahiriya,135254.81,Student,665,Fair,2020-10-17 21:32:28.625349
3af8fb2e-8768-4cf7-83ad-76731688efa0,Denise,Knight,umartin@example.org,(0113) 496 0528,176 102 341,1960-08-09,"875 Jennifer Crossing Apt. 918, Christophertown, MI 98629",Curtistown,New York,34355,Falkland Islands (Malvinas),192355.22,Employed,655,Fair,2021-01-05 02:59:58.223239
fe4ba590-8a65-4dad-a605-0820a2b7a706,Beverly,Stevens,nrowley@example.org,0499-473-879,ZZ 92 52 39 T,1968-04-29,"0712 Gallegos Vista, East Thomasport, RI 11845",Paulaland,Nevada,51536,Trinidad and Tobago,161994.88,Employed,630,Fair,2022-10-29 21:57:03.982382
4f6b9b25-1283-4af9-baca-9f9d6f99762a,Rachel,Gregory,mossguy@example.net,1 (568) 150-8951,719-30-1767,1983-07-26,"023 Juan Distributor, South Heather, QLD, 2596",West Anthony,New York,,Albania,96717.02,Student,470,Poor,2024-07-25 13:54:03.594604
79c955a7-6e39-4ac0-944c-5883303069c5,Janice,Hickman,tanner72@example.com,001-727-557-8966x3680,199-68-0949,1957-05-08,"99824 Porter Roads, Coxhaven, UT 52428",North Lynnehaven,Queensland,53423,Marshall Islands,83325.41,Unemployed,364,Poor,2023-03-15 12:39:28.625656
97514455-5a42-4252-a91f-b1ac22ff0f89,,,gcastaneda@example.net,(679)804-2528,803 273 275,1984-06-11,"703 Blake Circle Apt. 480, Nicoleview, KS 70061",New Phyllisside,Illinois,33921,United Arab Emirates,62732.64,Self-employed,313,Poor,2023-05-16 01:40:40.193876
60a11416-9349-4dab-a728-1ce85d8f0ecb,Sabrina,Cooper,brennanvanessa@example.net,(266)540-5997x43087,537-23-5480,1972-04-26,"Flat 4, Brett turnpike, Hollyside, CB3X 3DN",Port Lesleymouth,Northern Territory,35903,Nepal,-72680.19,Employed,686,Good,2025-07-02 13:32:00.316546
a133e537-5eb5-42bb-afa2-e6f646cf0cf7,John,Crawford,zwilson@example.org,166-208-4078 x464,341-57-7357,1970-04-08,"9 Dixon Glen, Cooperberg, TAS, 2954",Albertside,Victoria,60062,New Zealand,130852.58,Self-employed,397,Poor,2023-07-16 00:08:30.872312
77e56c43-e74c-4817-84fa-ae6ae22f04d2,Virginia,Kirk,cgilbert@example.com,854-513-8273,ZZ 238986 T,1954-06-12,"96610 Michael Landing Suite 480, Jamesland, SK H8S4G6",Johnsonland,Nevada,,Timor-Leste,139808.87,Retired,685,Good,2023-11-10 03:27:25.321536
27ee5f37-773c-48f6-8729-95ba610d49b2,Brenda,Jones,magnam@invalid,(07)45430017,615 438 405,2002-01-31,"8987 Brian Trail, East Daniel, NS R8E1B9",East Lisaland,Texas,33639,Northern Mariana Islands,90229.09,Student,410,Poor,2025-06-05 03:53:08.316589
50139e28-7128-4b48-8924-c2454b775019,Joseph,Robinson,john94@example.net,(03).6505.3477,143 071 629,1989-11-05,"5/2 Jorge Bridge, Nicoleburgh, NT, 2680",Mcleanview,Alaska,86860,Niue,123154.95,Self-employed,801,Excellent,2023-09-09 18:44:44.191375
d132c6dd-c20c-4465-8c91-fe8a503773f9,Stephen,Phillips,jeremyrobbins@example.org,1 (378) 674-0477,627 614 274,1980-02-19,"09978 Carter Extensions, New Ashley, CA 50212",North David,Nevada,47096,Netherlands,171006.6,Employed,629,Fair,2025-07-10 02:39:58.159514
8ace630e-d29c-4695-ba5e-fdd2926b367e,Tammy,Abbott,petersonmichael@example.net,(584)634-5651x234,000-00-0000,2003-11-22,"Flat 57, Baxter river, Lake Meganborough, SS1E 1ED",Herbertberg,Texas,67461,Ghana,109524.36,Student,383,Poor,2021-12-26 22:10:48.426766
6cdd477d-c414-4cfd-8c52-da1d4505714d,Theresa,Perkins,freemanmitchell@example.org,,415-23-4184,1952-11-11,"79804 Williams Passage, South Cassandra, ON V4N7H4",New Michaelview,Utah,77339,Madagascar,111657.29,Student,798,Very Good,2022-12-08 12:48:41.013479
5cfd506f-a7a0-47dc-b070-92fc43342f9b,Kerry,Matthews,spencerjay@example.org,1 (427) 478-7155,ZZ 17 93 13 T,1996-02-28,"617 Ward Causeway, North Leah, YT B9H 7V5",Browntown,New South Wales,83928,Western Sahara,123666.82,Self-employed,444,Poor,2021-10-23 12:17:34.640625
f05541ef-b6b7-4bef-84df-544991164db3,Nancy,Lee,rachel76@example.net,+44116 4960879,ZZ 746226 T,1964-08-29,"43872 Sean Mission Apt. 144, Destinyview, AS 15579",,Northern Territory,83468,Paraguay,187372.29,Self-employed,836,Excellent,2023-06-10 01:09:16.955266
c6250aeb-5324-4be1-a8e4-7bcdd7cdc6c1,Tammy,Perkins,anthonyshannon@example.org,0450 705 182,146 077 227,1952-11-24,,Brianview,Louisiana,00693,Afghanistan,41575.05,Student,779,Very Good,2022-08-20 15:56:58.916587
1db8cb2d-ab8f-4739-9342-9712fb5fa25d,Matthew,Benson,robert65@example.net,03.9774.1050,533-42-0345,1959-11-16,"2147 Michelle Villages Apt. 653, Robinsontown, MD 27218",New Candace,New South Wales,83724,Canada,89273.09,Retired,560,Poor,2020-12-26 09:10:02.519785
654efaaf-1ec4-4b6e-bce2-579cab05c57d,Daniel,Mendoza,zsanders@example.net,367.905.9041,454-78-7058,1951-03-21,,Robinmouth,Victoria,70104,Mauritania,92015.64,Student,583,Fair,2025-08-27 17:28:40.046439
74f1327c-7aaf-41d3-b847-2681e65e170a,Valerie,Singh,wongalan@example.net,5475.9501,ZZ 67 21 15 T,1972-10-10,"246 Hurley Row, Lake Johnland, MT 43237",Elizabethburgh,Texas,14372,United States of America,108206.2,Employed,631,Fair,2023-11-13 18:37:42.186280
645c4d8a-6d83-4695-8821-51848b04bafd,Tonya,Hogan,diazwilliam@example.org,0141 4960900,702 662 552,1993-03-07,"427 Yvonne Squares, New Tiffanyburgh, NE 70612",New Vincentchester,South Dakota,55911,Uganda,148592.8,Unemployed,619,Fair,2022-03-20 10:14:45.422045
87ffd1da-c38d-4083-bb12-10eca81fd824,Roy,Pitts,garciakatherine@example.net,,420-61-0822,1966-03-28,"049 Washington Spur Suite 724, North Jerryborough, BC C2X8S6",West Gina,Western Australia,55465,Oman,146642.46,Unemployed,423,Poor,2023-09-22 10:18:16.694396
ddb564f0-b9ef-4f68-808a-e0b45a013bdf,Michelle,Farrell,remember@invalid,(0909) 8790633,243 350 758,1998-03-30,,West Deborahmouth,Victoria,79409,Slovakia (Slovak Republic),189396.25,Retired,683,Good,2025-01-09 09:00:58.142778
beb3cf1f-e343-46b8-9774-5bc92702d292,Jason,Mcgrath,dennisjones@example.org,028 9018 0731,328-22-5240,1987-08-08,"Flat 42, Dennis port, Pamelashire, HG62 7HJ",North Robertview,Tasmania,94929,Uganda,131185.52,Employed,581,Fair,2024-08-01 08:39:28.206208
c1d5bf95-dac8-44e6-a378-b2ef79cf65cd,Molly,Williams,vbirch@example.com,03-7062-5873,020-68-0992,1966-11-07,"Flat 31, Turner landing, North Grahamstad, G70 4EN",Buckleyfurt,Queensland,96984,Benin,104534.13,Self-employed,784,Very Good,2025-08-11 07:36:42.737408
7a6bab20-fa42-404b-b91c-8939b17b46b9,Alan,Hensley,williamryan@example.net,(923)896-5753,470 526 641,1945-06-06,"Flat 42L, Blake path, South Keithside, WS6A 9YH",Charlesfurt,North Dakota,94930,Nicaragua,170961.28,Employed,357,Poor,2021-01-10 08:15:02.580618
25417598-bd2e-41c8-878e-c3570513b4e1,Carole,Smith,sosullivan@example.com,001-803-663-0569x56250,144-28-5229,1979-02-21,"81107 Justin Summit Apt. 360, Port Teresa, NY 04347",Joseview,New York,18108,Tajikistan,182103.88,Self-employed,675,Good,2021-07-17 18:37:35.149942
652aacad-4581-43bc-8f49-1f0d2e672731,Victoria,Lewis,edwardskeith@example.net,638-443-0979x7568,569-16-9112,1948-10-23,"Suite 913 126 Harvey Outlook, Paulborough, ACT, 2623",North Tracy,New Hampshire,98961,Gambia,73216.95,Self-employed,817,Excellent,2024-03-10 16:25:42.444544
e6f13b82-0402-49ec-b53f-f85ad1bd2433,Valerie,Fox,patelcheryl@example.org,(330)241-6527x26189,350 354 221,1948-09-24,"801 Elaine Avenue, North Melissa, NSW, 7401",Jensenland,Montana,05200,Lithuania,40428.34,Employed,486,Poor,2025-02-22 21:55:17.761545
e1fc3805-8881-4c7e-8d91-8959d46c2f6f,Alan,Diaz,nfitzgerald@example.net,(633) 501-6262,037-40-9441,1968-06-23,"1513 Diane Burgs, Ramoston, VI 77373",Davidfort,New South Wales,84088,Guadeloupe,171528.96,Self-employed,435,Poor,2022-10-01 01:11:23.908010
ec9878b0-0a4a-4084-8226-e876bd63d3c8,Frank,Walker,donnaholmes@example.com,(03) 3919 5800,815-71-4890,1969-05-11,"Apt. 146 3 Joseph Intersection, North Jeffreyview, TAS, 2978",Daltonport,Arkansas,13304,Serbia,101929.71,Employed,801,Excellent,2021-05-17 21:18:55.458716
6dd7f58a-38e7-41ce-9ded-95a3d9d594d3,Paul,Brooks,greeneamy@example.net,(909)917-5075x1926,023 465 271,2007-02-21,"2/204 Miller Artery, Port Krista, TAS, 2684",Goodwinland,South Australia,19199,Brazil,198907.24,Retired,655,Fair,2025-05-12 18:24:03.441904
526aa172-9f79-4f6e-a688-fb61ce56167e,Jeffery,Cox,alexis80@example.org,(028) 9018906,481 137 032,1982-01-23,"9 Anna pike, West Brandon, E4 4TB",South Thomas,South Australia,15226,Bahamas,70648.04,Employed,829,Excellent,2020-09-26 16:47:39.350517
2c31c357-53f5-4421-9da5-2cfa6a577fe5,Linda,Goodwin,kaycolin@example.com,03-8095-4175,053 864 518,1979-07-22,"969 Anthony Wade, Port Denise, TAS, 2601",Port Margaretport,South Australia,94984,Taiwan,26382.2,Retired,786,Very Good,2022-07-22 02:27:48.649550
ff3a2d95-bf8e-4275-b4b8-ef6f752aa9be,Angela,Reyes,peterssandra@example.org,+1-843-399-9257x0992,148-67-5642,1992-11-05,"5203 Sheila Spring, Rogersshire, DE 70850",Port Michaelhaven,Rhode Island,06098,Congo,101119.48,Retired,784,Very Good,2025-07-12 04:58:46.425645
c5ebb3ba-cd9a-4fba-be29-0d0dd37ca4f9,Jeffrey,Gross,wilsonkerry@example.com,367-276-9219,088 233 259,1963-02-23,"69143 Lindsey Mountains Apt. 843, Port Heathermouth, SK S6V8S3",Port Jeremy,Queensland,22442,Yemen,98672.55,Unemployed,710,Good,2023-02-13 11:16:45.499208
5edc9406-5e32-4d08-bc7a-ab93b106eef9,James,Duncan,robert51@example.com,+1-334-830-7683x29876,363-93-1422,1974-05-01,,Port Karaberg,New South Wales,09070,Saint Vincent and the Grenadines,162999.65,Employed,392,Poor,2022-12-24 18:32:46.848751
a7fe71a0-7f99-420c-90cb-bb8485114e3d,Peter,Harris,wblackwell@example.org,,525-69-5355,1970-02-27,"8 Wilson fields, North Joelside, HX7V 6QS",Lake Lauraview,North Carolina,90126,Sao Tome and Principe,60581.35,Employed,550,Poor,2022-01-30 02:54:40.157307
5c5c5aee-407b-41d6-b627-6057848470d1,Lindsay,Humphreys,ncollins@example.com,8736-3149,ZZ 181372 T,1981-10-22,"Flat 03a, Martyn port, Lake Jonathanfurt, LU6 9GU",Duffyville,Iowa,95929,Pakistan,106109.7,Self-employed,398,Poor,2025-02-11 04:02:19.694705
928db6f9-80ae-484b-8ca4-3ae1ae2d027e,Heather,Pacheco,coxrachael@example.net,+44(0)131 496 0883,180-12-3279,1975-05-02,"841 Malone Parkway, Smithhaven, WA, 2939",Mooreview,Alabama,44869,Egypt,142228.42,Student,327,Poor,2022-10-05 18:04:38.564321
e7a22941-25c9-48a7-bff9-038384c814f2,Glenn,Williams,ashleigh93@example.org,+44(0)306 9990278,281-55-9375,1960-06-01,"823 Brad Expressway Suite 861, West Ryanburgh, NB R1V 2Y5",Johnsonland,New South Wales,20216,Equatorial Guinea,57894.85,Self-employed,609,Fair,2022-11-11 09:54:55.108920
2999c6d3-4b41-4162-99ab-b0e5adccfe4a,Ian,Reed,lorraine74@example.net,+1 (323) 788-6173,471-53-0416,2006-01-17,"368 Rachel lake, Harrischester, M3G 3JU",Normanhaven,Tasmania,29524,Liberia,144409.46,Employed,205,Very Good,2023-01-31 00:22:14.318475
e8ee37a4-ba80-440a-a057-5a121fea13f4,Pamela,Hart,william61@example.net,(0151) 4960448,ZZ 96 04 24 T,1965-02-09,"Studio 0, Trevor neck, New Brett, E6U 0JT",West Brianna,Iowa,67076,Gabon,98929.99,Employed,610,Fair,2023-02-16 19:01:12.148127
eed5ee7f-9a25-4cdf-91f4-e09b22c3b6d9,Colleen,Carr,hflores@example.org,,ZZ 132940 T,1987-04-11,"0165 Diaz Island, Turnerfurt, NB Y8C 1A6",Lake Vickifort,North Dakota,94489,Brazil,56296.92,Retired,844,Excellent,2023-07-15 10:34:40.566918
35dc0260-631a-4d8f-a9a4-9e1feb477f59,Kimberly,Reilly,zjohns@example.net,+1-953-317-6602x44569,301-28-3771,1999-04-13,"546/683 Hampton Cruiseway, Smithborough, QLD, 8824",Bennettton,North Carolina,,Maldives,106333.56,Employed,424,Poor,2022-02-12 04:06:39.912139
3a64a73f-b36c-4130-9f96-e82c3fc3d72c,Danielle,Burton,kerry74@example.com,(461)593-7902,616-83-4772,1958-03-31,"45579 Samantha Mountains, West Richard, WY 99562",South Brian,Nebraska,46174,Tonga,97985.54,Retired,632,Fair,2022-11-19 16:46:29.948800
3f4978d9-5cbc-4667-92ca-33faf0bf775b,Deborah,Rodriguez,cory67@example.com,+61 8 9593 2249,491-28-7667,1981-10-20,"9/209 Cook Strand, West Amandaview, SA, 2678",Graymouth,South Australia,16371,Peru,181225.42,Unemployed,769,Very Good,2022-08-10 22:21:51.045876
74023c81-db9e-4f43-aec7-9c0af84fb66f,Katie,Randall,stonetimothy@example.com,020 7946 0141,ZZ909490T,1994-06-09,"70725 Nelson Stream Apt. 786, North Carolynview, NU Y1V 8L6",New David,Victoria,01456,Kiribati,136617.53,Employed,691,Good,2025-07-31 23:21:01.110347
acca11d4-e062-442c-9b64-04d341801bac,Jeremy,Mills,castrodeborah@example.net,+61807501399,ZZ 256797 T,1993-05-20,"71 White Lower, Navarrohaven, VIC, 2363",Martinside,Kansas,01857,Cambodia,184660.66,Employed,496,Poor,2021-04-28 11:54:01.309206
fabbff43-d7a9-4e3c-88c8-76d1aceaebb4,Kevin,Powell,ashley70@example.com,(0141) 4960443,520 566 886,2001-09-09,,West Cynthiafurt,Victoria,78969,Argentina,145551.07,Self-employed,583,Fair,2023-09-06 03:42:15.933649
8ed24bfc-2168-4d55-81be-b8e2dc5c373b,Roy,,lindasmith@example.com,575-584-2768x61277,ZZ 56 94 20 T,1979-05-30,"6162 Brown Mall Suite 103, New Kurtfort, NB S4P 5G7",Juanland,Texas,08569,Senegal,163295.19,Unemployed,399,Poor,2024-05-12 02:21:11.126371
9421b7de-5826-471f-82ff-2d862bf0f5e3,Spencer,Williams,jonescarolyn@example.net,01632 960 891,371 173 824,1996-12-03,"Flat 38 75 John Wade, Kimmouth, SA, 0818",West Hollyside,Texas,34636,Senegal,187727.72,Employed,651,Fair,2024-01-12 22:05:39.344636
7e4a1771-d0be-4c0d-8e32-63289d05c157,Kayla,Joseph,brianjensen@example.net,19597372,301 822 649,2005-07-10,"054 Bruce Expressway, North Bailey, AB Y1V6K4",East Katherineborough,West Virginia,82126,Turkmenistan,194351.63,Retired,653,Fair,2021-05-21 01:43:51.543123
e1e42d37-0061-4a10-8f0a-fb99142fa095,Erin,Mann,pamelaturner@example.com,+1 (557) 833-9399,ZZ 09 51 88 T,1992-09-01,"9 Olson Triangle, St. April, ACT, 2389",Crystalshire,Victoria,99574,Syrian Arab Republic,97693.77,Employed,590,Fair,2024-06-10 18:53:41.200686
89165cc0-9dd1-4c40-8cd0-6eed575fc131,Misty,King,nsmith@example.org,88758750,681-17-0567,1966-03-07,"Studio 9, Bethany heights, New Michael, JE4V 7UH",East Joelview,Australian Capital Territory,89900,Dominica,56258.93,Self-employed,710,Good,2023-07-18 22:25:10.831205
ea41fe35-03e3-4b3a-ad7a-537a2cf45c8f,Regina,Martinez,reedpatricia@example.com,028 9018 0169,230 732 851,1975-02-16,"2756 Taylor Squares, New Johnborough, AL 85883",Lake Paulhaven,Idaho,,Cayman Islands,112903.32,Student,701,Good,2020-12-20 21:52:52.214460
fa35bde6-c177-4340-b717-e405cdd977c0,Kenneth,Walter,stacypierce@example.org,783 167 2324,480 337 146,1973-04-15,"Studio 89, Liam glens, New Terenceton, W2 8LU",Lake Codyton,Victoria,36077,Northern Mariana Islands,139833.36,Employed,692,Good,2024-05-17 03:49:23.798029
abfc1f30-1510-4746-a953-ecd3c486e074,Shawn,Cole,lindawalker@example.net,(07).7910.9999,ZZ 784865 T,1958-05-11,"3343 Joseph Viaduct Apt. 070, North Ericmouth, MI 44744",Reedchester,New South Wales,56126,Marshall Islands,28995.88,Student,555,Poor,2022-05-20 01:16:41.063623
fbc409da-8be6-4b32-a83c-248037cd4440,Thomas,Perry,lucasdamien@example.net,+44(0)114 4960726,ZZ 308048 T,1978-05-24,"580 Torres Entrance, Port Tinamouth, WA, 2621",South Daniel,New South Wales,00604,Thailand,105109.56,Self-employed,479,Poor,2025-09-02 05:17:42.013193
0fa4e507-1c76-42cc-a8e0-e41eda66b8c8,Terri,Anderson,sarahwebb@example.net,10706868,281-54-5033,1962-12-29,"Studio 8, Bates mountain, Christianmouth, N77 8YY",Shepherdbury,New South Wales,51360,Antigua and Barbuda,55953.63,Retired,812,Excellent,2024-04-19 15:59:17.210783
7ff35fed-73a1-4f29-b304-f0125debb868,Sylvia,Singh,bakerjenny@example.net,471-519-9632,667-40-7990,1954-03-08,"95 Jerry Wynd, Christopherberg, ACT, 2602",Jenniferchester,Australian Capital Territory,,Anguilla,115959.32,Retired,694,Good,2022-06-07 01:26:43.474626
acb75905-585f-46b6-80b1-1e14e0e09400,Danielle,Smith,kirsty36@example.org,+1 (380) 877-9347,455 664 011,1991-08-14,"Flat 74i, Bradley lock, Lake Josh, W0K 9PE",North Angela,South Australia,69472,Honduras,76268.54,Retired,340,Poor,2022-11-12 10:13:58.639027
d64d5189-33ec-4cf7-b94b-47af10f767cc,Francis,Hensley,maria12@example.net,+61 8 3404 1974,732 712 344,1977-03-08,"217 Jones Cove Apt. 528, Markmouth, AB A8A5P6",Perryport,South Australia,15578,Mayotte,54566.86,Retired,647,Fair,2021-04-08 14:56:14.872080
a210fc14-a66d-44e9-94ef-34895d3ce81c,Ryan,Nichols,brucejenkins@example.net,+4428 9018245,ZZ881603T,1995-07-05,"5461 Garcia Rue Apt. 014, Linshire, QC H6X 9K5",Lake Corymouth,New South Wales,18256,Liechtenstein,145608.97,Unemployed,761,Very Good,2025-03-31 12:27:16.930936
a7d3fbc2-9171-4d76-82aa-ac0217f9f2cd,Deborah,Lee,maldonadojuan@example.com,180-308-9229,268-13-9913,1965-03-13,"937 King Crossroad, Bowmanside, NU X4A 9H7",Whitechester,Alabama,73170,Haiti,52702.93,Unemployed,786,Very Good,2024-01-08 08:50:48.971021
0f079eba-1409-49db-87aa-2dd98943fc54,Michelle,Smith,savagegordon@example.com,+44191 4960687,ZZ 203071 T,2006-09-23,"PSC 6922, Box 3976, APO AP 51827",West Maxland,New South Wales,76317,Kiribati,50963.59,Employed,565,Poor,2024-11-12 11:27:23.974464
c1694231-7ba2-443f-bd00-f41ac50e3875,Sandra,Bibi,dean86@example.org,(634) 926-3898 x749,104 453 311,1973-05-15,"Studio 3, Tracy common, West Dannyside, HX30 9SD",Port Nancyport,Nevada,61844,Niue,91146.28,Retired,473,Poor,2023-12-08 05:47:53.576643
c8639b69-2589-46e1-972b-ab82a5530cc5,Gillian,Hill,pachecoanna@example.net,,189-71-8467,1966-07-05,"Unit 7200 Box 8057, DPO AE 11030",Michellemouth,Tasmania,90365,Palestinian Territory,45928.5,Self-employed,665,Fair,2022-04-29 09:00:27.737400
c27fe90d-f8b4-47c3-8d22-0ee03138b0e4,Morgan,Porter,umeyers@example.org,458-612-3624,708 523 469,2001-02-19,"Level 6 957 Merritt Front, Washingtonmouth, VIC, 2690",Chloeberg,South Carolina,12886,Argentina,134620.36,Unemployed,819,Excellent,2021-12-03 16:14:27.089949
ff030611-c924-49e4-ae4d-7c1b625a0e6f,Kyle,Wagner,brandonmoore@example.org,997-757-3368x28765,517 233 144,1990-04-30,"8/648 Rodriguez Bend, North Gregorystad, SA, 2994",East Justin,Northern Territory,77173,North Macedonia,145697.33,Self-employed,533,Poor,2022-02-11 00:56:41.466815
e5318934-5fb2-4e40-8c99-ca0b8fb261b6,Justin,Norris,austin63@example.org,6951-1819,664-16-3242,1998-07-27,"422 Elizabeth Gateway Apt. 419, Boonemouth, SK C2X 7A8",Shelleyborough,Australian Capital Territory,35105,Tonga,35651.39,Self-employed,549,Poor,2023-09-10 17:30:27.051478
5a66160c-7f7b-4e37-a45a-8de0418591f0,Cory,,thomas93@example.net,868-893-8616 x187,315-94-5184,1978-09-02,"Studio 52U, Annette mission, Lake Matthewmouth, E26 5PU",East Rebeccaside,Tasmania,81919,Mauritania,119914.55,Self-employed,798,Very Good,2022-10-16 17:30:03.796408
f7b2ae8e-05c7-4870-a503-d961daead399,Nicholas,Bowman,pereztyler@example.org,02.8359.4123,511 370 462,1966-07-26,"27 Wise Grove, New Candicehaven, VIC, 2662",West Jamiemouth,Australian Capital Territory,17502,Aruba,69055.86,Retired,577,Poor,2020-09-08 15:57:31.085304
761e271b-a688-4dcf-866a-107209956e84,,Hill,gail60@example.org,03.5641.6298,039-22-5420,1950-08-20,"1723 Leblanc Lakes, West Jessicaport, ND 48167",Bentleyberg,Michigan,38158,Cape Verde,102007.67,Self-employed,799,Very Good,2021-12-15 18:33:52.696896
8c1bd150-31f4-42a6-a86b-71aff05b3900,Sara,Lang,millermartin@example.org,028 9018 0004,813 812 609,1946-12-04,"55563 Lawrence Circles, New Jorge, NB M9X1R1",Tracyborough,North Dakota,00933,Nigeria,168947.59,Self-employed,411,Poor,2022-09-14 22:44:40.514276
5e3a99d8-8393-48d6-9453-f6290ef42c7e,Aaron,Smith,xwilkerson@example.org,850.756.6558x990,889-76-8141,1954-12-29,"4 Jack circle, Smithland, E0W 9UE",Reedmouth,Wisconsin,88536,Tanzania,159119.54,Self-employed,461,Poor,2025-08-01 19:38:15.382926
fbb2eb62-484b-4c09-925b-c130e543fabc,Adam,French,lisarobinson@example.net,+61.414.024.542,ZZ922430T,1959-04-03,"1 Callum mission, New Katy, CW4X 5BY",South Matthewburgh,Victoria,15780,Isle of Man,78133.17,Self-employed,613,Fair,2023-08-13 21:55:33.702133
a517cc62-8ab6-4fca-9342-98c20075ff81,,Marsh,lamamanda@example.net,+61.7.3614.0830,041-77-0881,1960-03-03,"7 Adrian stravenue, Maryfort, CW6B 3SG",Dannyside,Western Australia,60123,Mayotte,165939.88,Retired,580,Fair,2024-02-17 16:39:58.288612
de5a1a61-7c9a-4957-aa7e-806dfcae05ba,Stephanie,Collins,brookemartin@example.org,01174960813,241 840 669,1987-08-13,"4124 Middleton Ferry, West Lisa, NS A4X6K1",Stoutborough,Tennessee,,Bouvet Island (Bouvetoya),62621.47,Student,750,Very Good,2025-04-16 06:07:27.983749
c501dc81-f3b4-4304-a026-8236f1295b16,Angela,Martin,kristin19@example.org,(109) 458-7595,ZZ723230T,1975-01-16,"Level 8 67 Owens Run, Garyville, SA, 9356",New Danafurt,Texas,18772,Tanzania,184055.29,Retired,555,Poor,2024-05-28 06:20:49.692055
9cffc362-52ac-48f9-8889-fa276b690f6e,Lori,Pratt,flynnjulie@example.org,1 (962) 412-6676,805-83-9333,2004-07-01,"0336 Jackson Heights Suite 320, Floresbury, MB C5M1K4",Lake Edwardview,Delaware,06138,Grenada,81795.47,Retired,455,Poor,2023-05-05 16:18:24.828800
